car_id,brand,year,engine_size,fuel_type,transmission,mileage,condition,price,model
47,Audi,2014,5.7,Petrol,Automatic,92447,Like New,41633.96,Mustang
192,Ford,2005,2.4,Hybrid,Manual,26819,New,45414.47,Model 3
1948,Mercedes,2006,4.5,Hybrid,Automatic,97551,Like New,81712.74,CR-V
29,Tesla,2018,3.9,Diesel,Automatic,175231,Used,54895.73,CR-V
1530,BMW,2013,1.0,Electric,Automatic,296784,Like New,79670.05,Fiesta
1999,BMW,2001,2.3,Diesel,Automatic,167605,Like New,37662.23,Mustang
477,Ford,2003,2.8,Hybrid,Manual,208467,Like New,39837.32,GLC
1360,Mercedes,2005,5.4,Electric,Manual,50100,New,46883.7,Civic
699,Toyota,2016,3.9,Diesel,Manual,206084,Like New,83111.28,Explorer
1576,Honda,2019,1.6,Petrol,Manual,20448,Used,56141.29,GLC
471,Mercedes,2020,5.9,Electric,Manual,219437,Used,10108.81,GLC
1602,Ford,2002,4.8,Petrol,Automatic,295625,Like New,97771.6,C-Class
32,Tesla,2020,1.0,Hybrid,Automatic,287153,Like New,78647.35,Explorer
1716,Mercedes,2017,2.2,Hybrid,Automatic,27453,New,7581.53,Model Y
1573,Tesla,2010,2.9,Diesel,Manual,140721,Like New,24030.45,A4
1448,Tesla,2014,3.4,Hybrid,Automatic,56697,New,9455.33,Corolla
46,Honda,2019,2.2,Diesel,Automatic,255931,Used,86583.65,A4
504,Tesla,2008,5.8,Electric,Automatic,33370,New,43837.32,X3
1829,Toyota,2010,4.1,Petrol,Automatic,280064,Used,69588.36,Camry
2470,Mercedes,2000,2.4,Hybrid,Manual,109249,New,17932.96,Q7
1736,BMW,2019,5.9,Hybrid,Manual,129101,Like New,71883.89,Q5
2500,BMW,2007,5.1,Petrol,Manual,102903,Like New,84125.66,RAV4
1538,Audi,2003,1.1,Electric,Automatic,68447,Used,54051.23,5 Series
175,Ford,2004,2.3,Electric,Automatic,120283,New,92975.9,Q5
409,Toyota,2020,4.3,Electric,Manual,225295,Like New,45121.15,A4
720,Mercedes,2008,2.9,Hybrid,Manual,4889,Used,90913.66,Fiesta
1269,Tesla,2012,1.6,Electric,Manual,21381,New,34382.84,GLC
1866,Tesla,2011,5.1,Hybrid,Automatic,52181,Used,81224.25,Focus
1325,Mercedes,2007,5.4,Diesel,Automatic,213092,New,16395.84,Prius
1909,Honda,2006,4.9,Electric,Manual,50385,Used,53403.76,RAV4
1045,Ford,2004,4.2,Hybrid,Manual,201264,Like New,88591.02,CR-V
450,Audi,2015,5.6,Petrol,Automatic,16740,Like New,87950.14,Model Y
1446,Mercedes,2021,1.3,Hybrid,Automatic,57287,New,72824.5,X3
275,BMW,2003,6.0,Diesel,Automatic,127309,New,39212.51,Model Y
1353,Tesla,2016,2.2,Electric,Manual,294743,Like New,91318.02,Mustang
117,Mercedes,2017,3.0,Diesel,Manual,36534,Used,71051.5,X3
967,Tesla,2002,2.1,Electric,Manual,274073,Like New,92763.58,Camry
1663,Ford,2005,3.1,Petrol,Manual,207627,New,27998.42,5 Series
809,Mercedes,2017,5.1,Hybrid,Manual,61477,Like New,93288.11,Camry
149,Audi,2007,5.0,Hybrid,Manual,131401,New,87327.78,Corolla
971,Mercedes,2006,2.0,Diesel,Automatic,48807,New,18571.55,GLA
2133,Toyota,2023,4.7,Hybrid,Automatic,108611,Used,9963.15,Civic
2432,BMW,2001,3.4,Diesel,Manual,43372,Used,44583.46,Q7
861,Tesla,2010,4.0,Petrol,Manual,295182,Used,77264.84,Q5
2379,Tesla,2023,4.0,Electric,Manual,35568,Like New,54949.03,GLA
2103,Honda,2021,6.0,Petrol,Manual,83251,New,24839.84,Model X
892,Ford,2003,4.2,Petrol,Manual,79400,Used,73208.06,Civic
86,Tesla,2002,3.4,Petrol,Manual,236028,New,71976.9,Model X
1969,Toyota,2003,1.8,Hybrid,Manual,157998,New,6690.81,Fiesta
2062,Mercedes,2010,5.6,Diesel,Automatic,147049,New,26163.54,Fiesta
2353,Tesla,2014,6.0,Hybrid,Manual,266890,Like New,28798.78,Corolla
1385,Honda,2016,4.6,Petrol,Automatic,103976,Like New,37912.87,Model X
1770,Toyota,2000,1.9,Petrol,Manual,186110,New,26827.26,A4
169,Ford,2018,4.0,Electric,Automatic,160786,New,28769.68,Q5
1205,Mercedes,2022,1.6,Hybrid,Automatic,245256,Used,89082.21,A4
1852,Tesla,2016,3.2,Diesel,Automatic,33800,Like New,60309.09,Accord
1036,Toyota,2016,4.1,Petrol,Manual,183273,Like New,21962.52,E-Class
751,BMW,2000,1.1,Electric,Manual,133858,New,71676.27,Q7
646,Audi,2008,3.7,Diesel,Automatic,21050,Used,92131.67,A4
2082,Honda,2008,3.3,Hybrid,Manual,290375,Used,53971.07,Accord
387,BMW,2015,5.6,Electric,Manual,166964,Used,13338.11,C-Class
1157,Audi,2022,4.6,Petrol,Manual,56965,Used,71515.17,Model X
2296,BMW,2010,4.4,Diesel,Manual,72723,Like New,18856.62,E-Class
1235,Honda,2012,4.5,Hybrid,Automatic,264997,Used,33474.3,X3
98,Audi,2017,2.5,Diesel,Automatic,113566,New,58872.6,GLA
965,BMW,2019,1.5,Electric,Manual,57207,New,59411.75,3 Series
82,Mercedes,2005,3.3,Diesel,Automatic,177175,Like New,75101.58,A3
447,Honda,2015,1.1,Diesel,Manual,101350,New,74530.9,CR-V
1174,Ford,2019,2.2,Electric,Manual,159141,New,44060.29,Camry
2143,Honda,2012,3.9,Hybrid,Manual,213739,Like New,94955.12,Q7
1467,Ford,2001,2.0,Hybrid,Manual,181417,New,48740.55,RAV4
1229,Ford,2021,2.8,Diesel,Manual,290669,New,10557.62,A3
2423,Audi,2001,4.4,Hybrid,Manual,27268,New,13695.84,Model Y
686,Audi,2023,1.1,Diesel,Automatic,160482,New,95895.7,Focus
1401,BMW,2003,2.0,Hybrid,Manual,31440,Used,60906.19,X3
1594,Toyota,2019,1.9,Diesel,Automatic,2526,Used,54845.68,A3
577,Tesla,2023,5.7,Petrol,Manual,165912,Like New,12017.69,Fit
2123,Mercedes,2013,1.2,Hybrid,Automatic,19056,Used,85693.4,Q7
1367,Ford,2006,4.1,Diesel,Manual,20557,Used,49967.86,Explorer
1818,Mercedes,2010,4.7,Diesel,Manual,241324,Like New,36672.73,Corolla
1423,BMW,2004,1.3,Petrol,Manual,296437,Like New,24597.72,CR-V
131,Honda,2010,1.9,Petrol,Automatic,59622,New,64720.06,C-Class
1764,Ford,2012,2.3,Electric,Manual,196523,Like New,75101.58,Model 3
56,Honda,2004,4.7,Petrol,Manual,154473,New,89526.99,3 Series
732,Toyota,2022,4.8,Petrol,Manual,58031,Like New,87061.94,Q5
785,BMW,2012,2.7,Hybrid,Automatic,121764,Like New,44695.0,Explorer
1769,BMW,2019,4.6,Petrol,Manual,204541,New,25381.32,Accord
2143,Mercedes,2022,4.2,Hybrid,Manual,272678,New,21572.42,E-Class
413,Honda,2010,1.0,Hybrid,Automatic,156546,Like New,14081.4,Model X
757,Ford,2018,5.2,Diesel,Manual,181417,New,89579.85,GLA
913,Tesla,2002,3.3,Hybrid,Manual,91665,Like New,73838.03,E-Class
2358,Audi,2021,2.7,Diesel,Manual,233853,Used,33688.28,Model 3
1199,Honda,2019,5.6,Hybrid,Automatic,205384,Used,36871.76,Q7
2112,Ford,2003,1.1,Petrol,Automatic,190791,New,69387.25,Focus
2121,Honda,2010,3.4,Petrol,Automatic,12204,Used,89147.36,Model Y
306,Honda,2002,5.6,Electric,Manual,62508,Like New,27480.49,Corolla
1123,Mercedes,2013,3.8,Petrol,Manual,113187,Like New,38453.16,CR-V
933,Honda,2007,3.8,Hybrid,Automatic,264509,New,16665.04,Focus
1013,Ford,2008,5.0,Petrol,Manual,182296,New,95926.8,GLC
1209,Toyota,2005,1.6,Petrol,Manual,69812,New,46862.09,C-Class
1993,Ford,2015,5.7,Electric,Manual,59622,Like New,60495.36,E-Class
349,Mercedes,2015,4.0,Petrol,Manual,292248,New,47470.85,Model Y
787,Toyota,2017,2.7,Petrol,Automatic,131120,Like New,50287.63,Accord
2114,Tesla,2001,2.5,Diesel,Automatic,31357,Like New,34545.98,E-Class
2207,Tesla,2021,2.7,Diesel,Automatic,285428,Used,32785.03,Model Y
2118,Ford,2017,2.5,Diesel,Automatic,132850,Like New,38249.76,Camry
84,BMW,2021,5.4,Petrol,Manual,204249,Like New,58660.28,A3
1484,Ford,2015,3.8,Hybrid,Manual,254200,Like New,68913.46,C-Class
162,Mercedes,2013,4.0,Electric,Automatic,73366,Used,49651.92,Fit
481,BMW,2012,5.4,Hybrid,Automatic,279773,Used,94486.25,Fit
1189,Honda,2010,3.5,Hybrid,Manual,204300,Like New,5022.86,RAV4
1039,BMW,2023,1.3,Electric,Manual,82494,Used,21684.35,Q7
2442,BMW,2003,3.7,Diesel,Manual,7971,Used,97144.03,Model 3
1147,Audi,2019,5.1,Hybrid,Automatic,24815,Like New,15212.37,Civic
670,Audi,2000,5.5,Hybrid,Manual,228629,New,58189.18,GLC
2188,Toyota,2018,5.0,Diesel,Automatic,158693,New,38857.38,Q7
2158,Tesla,2005,4.3,Petrol,Manual,252508,Used,97600.01,E-Class
355,Toyota,2006,4.4,Petrol,Automatic,206329,New,14552.91,Accord
438,Honda,2022,2.3,Petrol,Manual,256216,Like New,53144.42,Accord
1758,Audi,2011,2.3,Diesel,Automatic,159245,Like New,83227.83,5 Series
1967,Ford,2003,2.9,Petrol,Manual,241324,New,57722.66,E-Class
2360,Ford,2018,1.2,Diesel,Manual,18095,Like New,78522.88,5 Series
1275,BMW,2015,2.0,Diesel,Automatic,57560,Used,58686.65,GLA
1106,Ford,2001,2.1,Diesel,Automatic,212139,New,73778.51,Camry
1518,Honda,2021,1.6,Petrol,Manual,17241,Used,15601.56,C-Class
921,BMW,2021,3.9,Diesel,Automatic,283083,New,82246.19,Fit
788,BMW,2021,3.2,Hybrid,Manual,124444,Like New,95981.89,Fit
1572,Toyota,2014,2.4,Diesel,Automatic,41722,New,38570.1,C-Class
578,Ford,2010,6.0,Electric,Automatic,257506,Like New,9583.19,Fit
380,Mercedes,2003,1.7,Hybrid,Automatic,273302,Like New,65102.64,X3
1553,Audi,2018,1.8,Electric,Automatic,215838,Like New,69921.92,Fit
2011,Toyota,2005,4.3,Hybrid,Automatic,71468,Used,26879.89,Model Y
2379,Toyota,2000,3.2,Petrol,Manual,278496,Used,29938.42,3 Series
1881,BMW,2000,4.0,Hybrid,Automatic,7248,New,19312.68,Prius
936,Toyota,2010,4.2,Hybrid,Manual,167364,Like New,43341.0,Camry
1155,Audi,2016,1.3,Hybrid,Manual,179420,Used,85266.84,Focus
815,Tesla,2021,4.4,Petrol,Automatic,248535,Used,41275.26,Model X
1699,Mercedes,2021,4.5,Diesel,Automatic,128145,New,70529.86,Model Y
1321,Mercedes,2016,2.5,Hybrid,Manual,1832,Like New,67099.85,GLA
2395,Mercedes,2022,5.9,Diesel,Manual,46229,New,63144.71,Prius
285,Audi,2021,2.5,Electric,Automatic,87945,Like New,39962.04,E-Class
1384,Toyota,2018,3.1,Hybrid,Automatic,128279,Used,68743.32,Q5
151,Tesla,2004,3.5,Diesel,Automatic,44420,New,20281.08,Explorer
1092,Honda,2019,3.0,Electric,Automatic,135486,New,24846.21,X3
247,Tesla,2017,3.3,Diesel,Manual,190093,Used,62884.66,Model 3
1590,Toyota,2010,2.2,Electric,Manual,182873,Used,70253.37,Model X
1687,Audi,2001,1.3,Diesel,Automatic,228978,Used,48589.93,E-Class
1293,Toyota,2010,5.8,Hybrid,Manual,103235,Like New,6870.48,5 Series
1292,BMW,2019,5.0,Diesel,Manual,199378,Used,32481.83,Corolla
119,BMW,2018,4.9,Diesel,Automatic,159359,Like New,89909.81,CR-V
2018,Mercedes,2005,1.1,Diesel,Manual,14407,Used,56919.02,Fiesta
1473,Tesla,2017,1.8,Electric,Manual,223098,New,78722.11,Corolla
1446,Ford,2003,3.1,Petrol,Manual,186110,Used,42708.54,RAV4
1747,Mercedes,2001,5.4,Electric,Automatic,294065,Used,82597.9,Explorer
1418,Ford,2015,3.7,Electric,Manual,243153,Like New,34240.31,Accord
351,Ford,2022,1.4,Hybrid,Automatic,168217,New,18781.21,Mustang
1049,Toyota,2009,3.0,Petrol,Automatic,110893,Like New,70814.24,A4
2274,BMW,2012,1.1,Petrol,Automatic,162553,New,32481.83,Model 3
61,Tesla,2013,5.3,Diesel,Manual,145109,New,29822.3,3 Series
2085,BMW,2019,2.9,Diesel,Manual,290604,Like New,61503.74,RAV4
1843,BMW,2000,5.1,Electric,Automatic,71468,Like New,97907.73,Fiesta
1383,Mercedes,2021,2.6,Electric,Manual,105935,Used,30938.69,Model S
691,Ford,2011,2.6,Petrol,Automatic,276109,New,94134.18,3 Series
545,BMW,2001,3.1,Hybrid,Automatic,110507,Used,93020.52,C-Class
1922,Mercedes,2022,3.9,Diesel,Automatic,195543,Like New,69051.99,Prius
1480,Toyota,2002,3.0,Petrol,Manual,135501,Used,29039.01,CR-V
1355,Audi,2002,4.8,Petrol,Manual,192476,Used,20352.91,Focus
906,Ford,2001,6.0,Hybrid,Manual,49086,Used,92763.58,3 Series
874,Toyota,2008,2.7,Electric,Manual,246509,Like New,68362.11,RAV4
557,Honda,2015,2.8,Diesel,Automatic,174735,Like New,49337.96,Prius
1967,Tesla,2000,4.6,Petrol,Manual,47664,New,23960.81,RAV4
917,Audi,2008,6.0,Diesel,Manual,209190,Like New,41227.01,Corolla
1728,Mercedes,2013,2.0,Diesel,Manual,87340,Used,13099.53,Model Y
1832,Tesla,2013,4.1,Hybrid,Automatic,81397,Used,39517.99,GLA
2256,BMW,2000,2.8,Electric,Manual,117486,New,75349.3,Q7
281,Toyota,2020,1.0,Diesel,Automatic,185102,Like New,16264.48,Camry
1644,Audi,2008,2.0,Hybrid,Manual,13665,Like New,9529.9,Camry
624,Ford,2002,4.8,Hybrid,Manual,188691,Like New,49480.67,X5
1258,Tesla,2016,2.1,Petrol,Automatic,115018,Like New,38857.38,RAV4
35,Ford,2005,5.1,Hybrid,Automatic,56879,Used,48228.1,Focus
106,Mercedes,2009,3.8,Electric,Manual,294819,Used,31288.4,GLC
1676,Tesla,2008,4.4,Electric,Manual,167813,Like New,90913.66,RAV4
1755,Ford,2004,1.6,Petrol,Automatic,95287,New,86872.44,Model 3
1815,Toyota,2019,2.2,Hybrid,Automatic,200123,New,36641.96,Model X
1596,BMW,2014,5.8,Electric,Manual,35814,Like New,21221.2,Model S
1050,Audi,2011,3.2,Petrol,Manual,259125,Used,29756.8,Model X
184,Audi,2013,3.5,Hybrid,Automatic,185922,Like New,20578.86,GLA
1337,Tesla,2008,5.1,Petrol,Automatic,150494,Used,14728.03,RAV4
703,Tesla,2013,1.8,Petrol,Manual,120283,Like New,7102.22,Q7
1653,Audi,2018,1.5,Diesel,Automatic,196914,Like New,7957.9,Fiesta
1612,BMW,2011,5.3,Electric,Manual,114360,Used,53526.46,RAV4
898,BMW,2002,3.2,Hybrid,Manual,37177,Like New,75633.37,Model S
1764,Toyota,2011,4.2,Electric,Manual,146511,New,45950.82,Fit
972,Honda,2013,2.8,Electric,Automatic,137116,Used,72824.5,Model Y
529,Tesla,2017,5.8,Hybrid,Manual,151083,Used,7584.24,A4
1480,Mercedes,2015,3.7,Diesel,Automatic,44420,Used,44702.18,Corolla
1370,BMW,2005,2.9,Electric,Automatic,178438,Used,59447.82,Mustang
1129,Audi,2009,3.9,Hybrid,Automatic,207382,New,22273.56,Model Y
1079,Ford,2011,5.2,Diesel,Automatic,40910,Like New,58703.76,GLC
679,Tesla,2014,3.9,Petrol,Automatic,185846,Used,97778.49,Mustang
636,Toyota,2004,2.4,Electric,Manual,252646,Like New,82564.09,Prius
434,Tesla,2000,4.7,Electric,Manual,235994,Like New,55708.14,Q5
175,Toyota,2016,5.8,Petrol,Automatic,115042,Used,77675.22,CR-V
287,Toyota,2021,2.4,Petrol,Automatic,98938,New,87630.92,Model X
2137,Honda,2009,2.6,Hybrid,Automatic,259589,New,35644.95,Model S
2151,Audi,2021,1.4,Diesel,Automatic,170914,Used,11713.74,Civic
1925,BMW,2014,2.3,Petrol,Manual,137046,Like New,90639.8,GLA
1408,Honda,2016,1.0,Petrol,Automatic,67593,Used,24191.69,GLA
1778,Toyota,2009,4.9,Diesel,Manual,202959,Like New,20134.21,Q7
1878,Toyota,2020,2.6,Electric,Automatic,143063,Used,99605.33,Model 3
2335,Honda,2007,5.7,Hybrid,Manual,221815,New,71515.17,Civic
649,Tesla,2007,4.8,Electric,Manual,88754,Like New,48123.61,Model Y
13,Mercedes,2013,2.2,Hybrid,Manual,235020,New,74766.45,Mustang
108,BMW,2020,3.9,Hybrid,Automatic,298325,Used,84913.44,Model S
981,BMW,2014,1.3,Petrol,Automatic,268556,Used,70119.9,Fit
1826,Toyota,2020,5.7,Electric,Manual,143063,Used,47981.28,GLC
1180,Toyota,2012,5.6,Diesel,Manual,292021,Like New,69007.44,Civic
1550,Tesla,2022,2.9,Electric,Manual,221738,Used,59939.22,Corolla
1165,Ford,2017,2.8,Petrol,Automatic,140668,New,58944.68,X5
1873,Tesla,2015,2.4,Electric,Manual,25395,Used,51667.68,Q5
1697,Toyota,2015,1.6,Petrol,Manual,23880,New,14068.95,Corolla
2095,Audi,2014,4.0,Diesel,Automatic,142394,Like New,9943.59,Model Y
639,Mercedes,2023,4.3,Hybrid,Automatic,164340,Like New,76474.34,Fiesta
1129,Mercedes,2014,5.7,Petrol,Manual,78563,New,94768.92,Fit
1493,Honda,2021,3.4,Petrol,Manual,153060,Used,24628.15,Fit
176,Tesla,2019,5.7,Diesel,Manual,175024,Used,45314.56,A4
196,BMW,2009,2.1,Petrol,Automatic,34512,New,71515.17,Explorer
1498,Ford,2021,2.2,Hybrid,Automatic,219162,New,84173.65,A4
1861,Tesla,2022,5.3,Diesel,Automatic,166415,Like New,82477.46,C-Class
1433,BMW,2022,2.5,Diesel,Manual,28670,Used,85941.03,Focus
2159,Tesla,2015,3.7,Diesel,Manual,88757,Like New,45950.82,C-Class
1637,BMW,2007,1.2,Petrol,Automatic,244,Used,61313.37,GLC
1862,Toyota,2005,4.2,Petrol,Automatic,153625,Used,70936.28,Model Y
2025,Audi,2006,2.9,Petrol,Manual,95148,New,89526.99,E-Class
1120,Ford,2002,1.2,Hybrid,Automatic,33525,Used,42090.22,A4
1741,Ford,2004,3.3,Petrol,Manual,213165,Used,6498.57,3 Series
2447,Toyota,2011,2.9,Hybrid,Automatic,21996,Used,72602.73,Mustang
2305,Honda,2007,1.0,Hybrid,Automatic,54766,Like New,39098.8,Model Y
695,BMW,2014,5.4,Electric,Manual,256349,New,56605.04,CR-V
444,Tesla,2002,3.5,Diesel,Automatic,113920,Like New,43071.1,RAV4
2377,Audi,2023,4.1,Hybrid,Manual,125702,Used,42235.83,Explorer
2025,Tesla,2022,6.0,Hybrid,Manual,219393,Like New,43398.51,Fit
2105,Audi,2006,3.8,Hybrid,Manual,298962,Used,76885.72,Model X
2225,Mercedes,2008,2.0,Petrol,Manual,191196,Used,24529.31,Explorer
174,Audi,2011,6.0,Electric,Manual,197167,New,97082.99,RAV4
1728,Audi,2013,4.6,Electric,Manual,229303,New,29641.48,Fit
2053,Toyota,2010,3.7,Electric,Manual,258445,Like New,75701.06,A3
322,Ford,2013,5.5,Hybrid,Automatic,201495,Like New,46883.7,Accord
1533,Tesla,2016,2.6,Hybrid,Manual,157029,New,51764.36,A3
336,BMW,2017,5.4,Petrol,Manual,149979,Used,91344.46,Focus
130,Mercedes,2022,1.9,Diesel,Automatic,120283,New,18945.71,Model 3
738,BMW,2000,4.1,Diesel,Automatic,96359,Used,63510.95,3 Series
236,Ford,2019,5.9,Hybrid,Manual,69715,Used,26320.4,5 Series
1151,Audi,2000,3.1,Petrol,Manual,13665,Like New,71982.59,E-Class
1984,Toyota,2007,3.4,Diesel,Manual,151083,Used,72016.25,X3
169,Tesla,2009,2.6,Diesel,Manual,26119,Like New,14101.51,A3
1960,Audi,2009,5.5,Petrol,Manual,148063,New,82096.97,CR-V
2082,BMW,2016,1.8,Petrol,Automatic,156640,Used,88066.77,Mustang
2385,Toyota,2001,5.8,Electric,Automatic,36534,Like New,78011.12,3 Series
1301,Ford,2022,1.3,Diesel,Manual,110234,Like New,60358.76,Fit
252,Honda,2015,4.5,Hybrid,Manual,216746,Like New,84064.87,Model 3
1657,Toyota,2013,1.6,Diesel,Automatic,17300,Like New,15198.63,A4
2322,Tesla,2000,1.2,Electric,Manual,257422,Like New,44091.05,Model S
2335,Honda,2007,4.4,Electric,Automatic,60721,Like New,88969.76,GLC
388,Mercedes,2018,4.1,Hybrid,Automatic,12823,Like New,78577.89,Model 3
2296,Ford,2001,1.4,Hybrid,Manual,91205,New,38755.05,Camry
2094,Honda,2021,1.7,Hybrid,Automatic,284243,Used,92763.58,Fiesta
405,Tesla,2015,2.7,Hybrid,Automatic,148063,Used,25004.89,3 Series
189,Mercedes,2019,1.8,Hybrid,Manual,273139,New,14881.64,C-Class
2279,Toyota,2010,1.6,Petrol,Manual,193708,Like New,62302.94,Camry
1873,Honda,2001,1.7,Petrol,Automatic,73601,Used,28322.67,5 Series
2231,Audi,2010,1.0,Petrol,Manual,94020,New,53498.93,Model Y
262,Audi,2011,4.7,Electric,Manual,99811,Used,15310.14,Model 3
167,BMW,2022,5.3,Petrol,Automatic,20229,New,45952.79,3 Series
1399,Honda,2005,1.5,Hybrid,Automatic,252299,Used,14767.92,Q7
1164,Ford,2011,3.4,Electric,Manual,140721,New,14538.11,A4
2073,Honda,2023,2.5,Electric,Automatic,271452,Like New,42640.91,RAV4
1142,Tesla,2001,4.7,Electric,Automatic,24102,Used,17135.56,X3
1751,Mercedes,2022,1.4,Diesel,Manual,55609,New,25504.49,3 Series
1764,Toyota,2001,2.5,Diesel,Automatic,271127,New,83227.83,Mustang
2406,Audi,2002,3.0,Hybrid,Manual,234799,Like New,6645.97,5 Series
2150,BMW,2001,4.8,Diesel,Manual,285626,Used,62989.13,Accord
2262,Mercedes,2023,1.4,Hybrid,Manual,134288,Like New,11892.86,A3
991,Ford,2015,1.0,Hybrid,Automatic,22462,Used,61179.02,Fit
1230,Ford,2017,2.6,Electric,Automatic,86153,Used,61088.35,Camry
19,Honda,2020,3.4,Electric,Automatic,222067,New,23900.22,Model S
1482,BMW,2004,2.4,Electric,Automatic,284464,Like New,61932.7,GLA
1318,Honda,2016,5.0,Electric,Manual,76394,New,66284.8,Camry
539,BMW,2017,2.7,Petrol,Automatic,197745,New,38775.86,RAV4
1619,BMW,2021,4.9,Petrol,Manual,90815,Like New,8784.71,Explorer
2229,BMW,2011,2.2,Hybrid,Manual,58031,Used,92009.61,E-Class
2120,Audi,2021,5.1,Diesel,Automatic,38665,Used,92800.59,Civic
358,Ford,2018,3.6,Electric,Manual,91788,Like New,20134.21,Q5
1021,Audi,2015,2.3,Hybrid,Automatic,133014,Like New,47609.93,Model S
1410,Ford,2007,1.7,Electric,Automatic,47003,Used,60269.62,GLC
71,Toyota,2021,3.3,Diesel,Automatic,137039,Used,99754.42,Model X
1171,BMW,2009,4.2,Hybrid,Manual,59567,New,89526.99,Prius
2027,Tesla,2008,4.5,Petrol,Automatic,243815,Used,95395.26,X5
111,Audi,2006,1.5,Electric,Manual,257506,New,90138.79,Model Y
709,Ford,2006,2.5,Hybrid,Automatic,48582,New,80147.84,Corolla
609,Toyota,2013,2.6,Hybrid,Manual,209896,New,24846.21,Explorer
789,Honda,2002,4.4,Electric,Manual,181101,Like New,45274.04,Model 3
165,BMW,2019,1.6,Electric,Manual,196681,Used,29938.42,RAV4
910,Mercedes,2020,3.8,Diesel,Automatic,199304,Used,96460.36,E-Class
287,Tesla,2015,5.9,Electric,Automatic,250168,New,41490.15,A4
1953,Tesla,2017,3.4,Hybrid,Manual,172343,Like New,67088.41,E-Class
468,Tesla,2012,3.5,Hybrid,Manual,226301,Like New,77380.1,Corolla
1157,BMW,2000,3.6,Diesel,Automatic,255139,Like New,84064.87,RAV4
981,BMW,2018,4.6,Petrol,Automatic,81991,New,24995.87,Corolla
86,Audi,2020,1.5,Diesel,Manual,30916,New,65633.84,GLA
2094,BMW,2002,3.8,Diesel,Manual,262783,Like New,61384.1,A4
342,Toyota,2016,2.9,Petrol,Manual,273740,New,60928.69,Model X
167,Toyota,2010,4.8,Electric,Automatic,33055,New,89332.38,Fiesta
1011,Audi,2023,2.9,Diesel,Manual,55773,New,75094.31,3 Series
1798,Tesla,2016,4.2,Hybrid,Manual,280027,Used,80147.84,Q5
2110,Mercedes,2002,5.9,Electric,Automatic,286608,Like New,87017.78,Model S
247,BMW,2023,3.0,Electric,Automatic,134511,New,40780.79,Accord
517,Audi,2011,2.0,Petrol,Automatic,264610,New,75101.58,Civic
1225,Ford,2019,6.0,Petrol,Automatic,56627,New,8924.27,X5
533,BMW,2016,4.3,Hybrid,Automatic,148515,Like New,96219.59,5 Series
1349,BMW,2012,5.1,Electric,Manual,41190,Like New,53463.16,Accord
1915,Ford,2012,5.2,Hybrid,Automatic,81147,Used,87344.75,Q5
1182,BMW,2000,3.8,Diesel,Manual,159156,Like New,64119.76,A3
1221,Honda,2010,6.0,Hybrid,Automatic,181417,Like New,14101.51,A4
354,Audi,2013,4.7,Diesel,Automatic,122537,New,53135.37,Q7
2067,BMW,2018,2.7,Petrol,Manual,184133,Used,62280.02,Fiesta
2030,Audi,2001,1.2,Diesel,Manual,57732,New,91346.42,Fit
1191,BMW,2014,3.3,Petrol,Automatic,115503,New,81623.45,GLC
857,Toyota,2020,1.2,Diesel,Manual,134476,Used,14031.19,GLA
369,Tesla,2018,2.5,Electric,Automatic,262968,Used,96558.64,Prius
361,Tesla,2006,5.2,Electric,Automatic,216854,Used,37067.94,Explorer
1652,Toyota,2016,2.0,Hybrid,Automatic,196879,Used,54702.39,Q7
96,Audi,2019,1.8,Electric,Automatic,37170,Like New,15569.82,Fiesta
1153,Mercedes,2011,1.8,Petrol,Manual,145109,Used,59161.45,Fiesta
1871,BMW,2005,2.3,Hybrid,Manual,27453,Used,89925.46,Model X
314,Toyota,2020,2.6,Hybrid,Manual,35577,Like New,90489.84,3 Series
1693,BMW,2021,5.2,Electric,Manual,9004,New,93519.38,Corolla
353,Mercedes,2017,2.6,Petrol,Automatic,134670,New,97090.31,A4
367,Mercedes,2004,2.2,Petrol,Automatic,62508,New,5472.39,Model Y
1907,Toyota,2022,3.4,Diesel,Automatic,238989,Like New,67278.76,Q7
757,Ford,2005,2.0,Hybrid,Automatic,246464,New,80173.29,X3
458,BMW,2023,3.3,Hybrid,Manual,124444,New,21471.98,Corolla
31,Ford,2005,3.8,Hybrid,Manual,1669,New,56917.99,Civic
1647,Tesla,2002,4.5,Petrol,Automatic,224402,New,54345.82,Accord
2245,Ford,2020,1.8,Diesel,Automatic,143949,New,7563.58,Explorer
573,Mercedes,2003,4.5,Electric,Automatic,121509,Like New,86049.42,C-Class
1130,Honda,2012,2.1,Petrol,Automatic,51369,New,41275.26,Model X
965,Ford,2014,5.4,Hybrid,Manual,262672,New,8798.68,Fiesta
1463,Ford,2019,5.2,Hybrid,Manual,272499,New,24796.59,CR-V
1050,Toyota,2001,1.5,Diesel,Automatic,138458,New,55708.76,Model X
747,Ford,2005,4.1,Petrol,Automatic,98580,New,95035.94,Mustang
1556,BMW,2008,1.2,Diesel,Automatic,135501,New,48512.26,Prius
1459,BMW,2004,1.1,Diesel,Manual,263924,New,21928.66,Model X
803,Tesla,2000,4.4,Petrol,Automatic,101206,Like New,99496.42,RAV4
140,Toyota,2006,2.5,Hybrid,Automatic,242463,Used,14467.85,5 Series
101,Ford,2009,4.3,Hybrid,Manual,179992,Like New,59185.74,C-Class
